,Fitness,Iteration,Mutation Rate,Population Size,State,Time,max_iters
0,2.0,0,0.3,300,"[0, 1, 0, 0]",0.006145399995148182,4096
1,6.0,1,0.3,300,"[1, 1, 0, 0]",0.032618999990518205,4096
2,6.0,2,0.3,300,"[1, 1, 0, 0]",0.06968609998875763,4096
3,6.0,4,0.3,300,"[1, 1, 0, 0]",0.13004399999044836,4096
4,6.0,8,0.3,300,"[1, 1, 0, 0]",0.26160689999233,4096
5,6.0,16,0.3,300,"[1, 1, 0, 0]",0.5836177000019234,4096
6,6.0,32,0.3,300,"[1, 1, 0, 0]",1.031404699999257,4096
7,6.0,64,0.3,300,"[1, 1, 0, 0]",1.9229174999927636,4096
8,6.0,128,0.3,300,"[1, 1, 0, 0]",3.6085600999940652,4096
9,6.0,256,0.3,300,"[1, 1, 0, 0]",7.11371939998935,4096
10,6.0,512,0.3,300,"[1, 1, 0, 0]",13.575142299989238,4096
11,6.0,1024,0.3,300,"[1, 1, 0, 0]",25.889584799995646,4096
12,6.0,2048,0.3,300,"[1, 1, 0, 0]",25.889584799995646,4096
13,6.0,4096,0.3,300,"[1, 1, 0, 0]",25.889584799995646,4096
