,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
0,6.0,0,0.3,300,0.006145399995148182,4096
1,6.0,1,0.3,300,0.032618999990518205,4096
2,6.0,2,0.3,300,0.06968609998875763,4096
3,6.0,3,0.3,300,0.10534979999647476,4096
4,6.0,4,0.3,300,0.13004399999044836,4096
5,6.0,5,0.3,300,0.16259709998848848,4096
6,6.0,6,0.3,300,0.1942196000018157,4096
7,6.0,7,0.3,300,0.22633869999845047,4096
8,6.0,8,0.3,300,0.26160689999233,4096
9,6.0,9,0.3,300,0.30158790000132285,4096
10,6.0,10,0.3,300,0.3307415999879595,4096
11,6.0,11,0.3,300,0.3559735000017099,4096
12,6.0,12,0.3,300,0.3930030999908922,4096
13,6.0,13,0.3,300,0.4345474000001559,4096
14,6.0,14,0.3,300,0.48838969999633264,4096
15,6.0,15,0.3,300,0.548567699996056,4096
16,6.0,16,0.3,300,0.5836177000019234,4096
17,6.0,17,0.3,300,0.6314195000013569,4096
18,6.0,18,0.3,300,0.6685843000013847,4096
19,6.0,19,0.3,300,0.701993599999696,4096
20,6.0,20,0.3,300,0.7353078000014648,4096
21,6.0,21,0.3,300,0.7669388999929652,4096
22,6.0,22,0.3,300,0.7947486999910325,4096
23,6.0,23,0.3,300,0.8233276999962982,4096
24,6.0,24,0.3,300,0.8444528999971226,4096
25,6.0,25,0.3,300,0.8669512999913422,4096
26,6.0,26,0.3,300,0.8895722000015667,4096
27,6.0,27,0.3,300,0.9118550999992294,4096
28,6.0,28,0.3,300,0.9345508999977028,4096
29,6.0,29,0.3,300,0.9625671999965562,4096
30,6.0,30,0.3,300,0.9860287999908905,4096
31,6.0,31,0.3,300,1.0077015999995638,4096
32,6.0,32,0.3,300,1.031404699999257,4096
33,6.0,33,0.3,300,1.0633969999908004,4096
34,6.0,34,0.3,300,1.0836667999974452,4096
35,6.0,35,0.3,300,1.1099260999908438,4096
36,6.0,36,0.3,300,1.1311882000009064,4096
37,6.0,37,0.3,300,1.1557870999968145,4096
38,6.0,38,0.3,300,1.1782792000012705,4096
39,6.0,39,0.3,300,1.2013879000005545,4096
40,6.0,40,0.3,300,1.2254375999909826,4096
41,6.0,41,0.3,300,1.2575224999891361,4096
42,6.0,42,0.3,300,1.2868098999897484,4096
43,6.0,43,0.3,300,1.3126818999880925,4096
44,6.0,44,0.3,300,1.346702800001367,4096
45,6.0,45,0.3,300,1.3822798999899533,4096
46,6.0,46,0.3,300,1.415503299998818,4096
47,6.0,47,0.3,300,1.4494470999925397,4096
48,6.0,48,0.3,300,1.4888557999947807,4096
49,6.0,49,0.3,300,1.5347768999927212,4096
50,6.0,50,0.3,300,1.5684457999886945,4096
51,6.0,51,0.3,300,1.5954484999965644,4096
52,6.0,52,0.3,300,1.6206501999986358,4096
53,6.0,53,0.3,300,1.647813599993242,4096
54,6.0,54,0.3,300,1.6780979999894043,4096
55,6.0,55,0.3,300,1.7059568999975454,4096
56,6.0,56,0.3,300,1.7320544999965932,4096
57,6.0,57,0.3,300,1.7584466999978758,4096
58,6.0,58,0.3,300,1.7934416999923997,4096
59,6.0,59,0.3,300,1.8166667999903439,4096
60,6.0,60,0.3,300,1.8384553999931086,4096
61,6.0,61,0.3,300,1.8595206999889342,4096
62,6.0,62,0.3,300,1.8803211999911582,4096
63,6.0,63,0.3,300,1.9008640999963973,4096
64,6.0,64,0.3,300,1.9229174999927636,4096
65,6.0,65,0.3,300,1.9548995999939507,4096
66,6.0,66,0.3,300,1.9792058000020916,4096
67,6.0,67,0.3,300,2.002170199993998,4096
68,6.0,68,0.3,300,2.0225204000016674,4096
69,6.0,69,0.3,300,2.0433377000008477,4096
70,6.0,70,0.3,300,2.0656240999960573,4096
71,6.0,71,0.3,300,2.0859894999885,4096
72,6.0,72,0.3,300,2.1112973999988753,4096
73,6.0,73,0.3,300,2.1391628999990644,4096
74,6.0,74,0.3,300,2.163656799995806,4096
75,6.0,75,0.3,300,2.1859699999913573,4096
76,6.0,76,0.3,300,2.2082150999922305,4096
77,6.0,77,0.3,300,2.228342699992936,4096
78,6.0,78,0.3,300,2.250629799993476,4096
79,6.0,79,0.3,300,2.2705367999878945,4096
80,6.0,80,0.3,300,2.292423899998539,4096
81,6.0,81,0.3,300,2.317221099991002,4096
82,6.0,82,0.3,300,2.339249699987704,4096
83,6.0,83,0.3,300,2.3600146999961,4096
84,6.0,84,0.3,300,2.3800398000021232,4096
85,6.0,85,0.3,300,2.4006146999890916,4096
86,6.0,86,0.3,300,2.422192300000461,4096
87,6.0,87,0.3,300,2.446118199994089,4096
88,6.0,88,0.3,300,2.4673589000012726,4096
89,6.0,89,0.3,300,2.488201100000879,4096
90,6.0,90,0.3,300,2.5105738999991445,4096
91,6.0,91,0.3,300,2.5338908999983687,4096
92,6.0,92,0.3,300,2.5551201999915065,4096
93,6.0,93,0.3,300,2.5775823000003584,4096
94,6.0,94,0.3,300,2.5975841999897966,4096
95,6.0,95,0.3,300,2.617937899995013,4096
96,6.0,96,0.3,300,2.643735099991318,4096
97,6.0,97,0.3,300,2.66597639999236,4096
98,6.0,98,0.3,300,2.6875046999921324,4096
99,6.0,99,0.3,300,2.7119487000018125,4096
100,6.0,100,0.3,300,2.7334399999963352,4096
101,6.0,101,0.3,300,2.754736699993373,4096
102,6.0,102,0.3,300,2.7781412999902386,4096
103,6.0,103,0.3,300,2.8030446999910055,4096
104,6.0,104,0.3,300,2.8307124999992084,4096
105,6.0,105,0.3,300,2.8590961000008974,4096
106,6.0,106,0.3,300,2.8856970999913756,4096
107,6.0,107,0.3,300,2.9106323000014527,4096
108,6.0,108,0.3,300,2.9377926000015577,4096
109,6.0,109,0.3,300,2.9640417999908095,4096
110,6.0,110,0.3,300,2.9895906999881845,4096
111,6.0,111,0.3,300,3.0195115999958944,4096
112,6.0,112,0.3,300,3.0461749999958556,4096
113,6.0,113,0.3,300,3.0768706999951974,4096
114,6.0,114,0.3,300,3.1016855999914696,4096
115,6.0,115,0.3,300,3.1231094999966444,4096
116,6.0,116,0.3,300,3.147711799989338,4096
117,6.0,117,0.3,300,3.1730278999893926,4096
118,6.0,118,0.3,300,3.2080596999876434,4096
119,6.0,119,0.3,300,3.241212299995823,4096
120,6.0,120,0.3,300,3.28689969998959,4096
121,6.0,121,0.3,300,3.3311584999901243,4096
122,6.0,122,0.3,300,3.3663928999885684,4096
123,6.0,123,0.3,300,3.401800399995409,4096
124,6.0,124,0.3,300,3.4404652999946848,4096
125,6.0,125,0.3,300,3.4755629999999655,4096
126,6.0,126,0.3,300,3.5318360999954166,4096
127,6.0,127,0.3,300,3.572941799997352,4096
128,6.0,128,0.3,300,3.6085600999940652,4096
129,6.0,129,0.3,300,3.6633591999998316,4096
130,6.0,130,0.3,300,3.6985873999947216,4096
131,6.0,131,0.3,300,3.7236849999899277,4096
