,Fitness,Iteration,Temperature,Time,max_iters
0,261.0,0,500,0.0034816000000006397,8192
1,261.0,1,500,0.009788700000001427,8192
2,261.0,2,500,0.03273350000000619,8192
3,259.0,3,500,0.05129469999999969,8192
4,259.0,4,500,0.05852480000000071,8192
5,259.0,5,500,0.0817678000000015,8192
6,261.0,6,500,0.08810560000000578,8192
7,263.0,7,500,0.0933123000000009,8192
8,263.0,8,500,0.09705600000000203,8192
9,261.0,9,500,0.12560260000000056,8192
10,259.0,10,500,0.13223680000000115,8192
11,261.0,11,500,0.13885880000000128,8192
12,261.0,12,500,0.14529770000000042,8192
13,263.0,13,500,0.15113589999999988,8192
14,265.0,14,500,0.16081700000000154,8192
15,263.0,15,500,0.16653520000000555,8192
16,261.0,16,500,0.17372320000000485,8192
17,259.0,17,500,0.1939458000000016,8192
18,258.0,18,500,0.20032900000000353,8192
19,256.0,19,500,0.20786380000000548,8192
20,254.0,20,500,0.2147516000000067,8192
21,252.0,21,500,0.22057400000000627,8192
22,254.0,22,500,0.22324830000000162,8192
23,254.0,23,500,0.2286242999999999,8192
24,256.0,24,500,0.2345565000000036,8192
25,256.0,25,500,0.24128430000000378,8192
26,256.0,26,500,0.2460366000000036,8192
27,256.0,27,500,0.24990960000000229,8192
28,258.0,28,500,0.2563087000000053,8192
29,258.0,29,500,0.26142450000000395,8192
30,256.0,30,500,0.26589129999999983,8192
31,256.0,31,500,0.27186750000000615,8192
32,256.0,32,500,0.2751177000000027,8192
33,258.0,33,500,0.2979812000000024,8192
34,258.0,34,500,0.3023008000000047,8192
35,256.0,35,500,0.30664320000000345,8192
36,258.0,36,500,0.3107024000000038,8192
37,256.0,37,500,0.3150778000000045,8192
38,256.0,38,500,0.3201914000000059,8192
39,258.0,39,500,0.3244599000000008,8192
40,258.0,40,500,0.3285321000000039,8192
41,260.0,41,500,0.336662000000004,8192
42,258.0,42,500,0.3422941000000037,8192
43,256.0,43,500,0.347052000000005,8192
44,258.0,44,500,0.35154560000000146,8192
45,258.0,45,500,0.3569403000000051,8192
46,258.0,46,500,0.3627167,8192
47,260.0,47,500,0.36745900000000375,8192
48,260.0,48,500,0.37385090000000076,8192
49,260.0,49,500,0.376581900000005,8192
50,260.0,50,500,0.37936630000000093,8192
51,258.0,51,500,0.38258160000000174,8192
52,260.0,52,500,0.3904977000000045,8192
53,260.0,53,500,0.3954538999999997,8192
54,258.0,54,500,0.3993856000000022,8192
55,258.0,55,500,0.40558730000000054,8192
56,258.0,56,500,0.4092501000000013,8192
57,258.0,57,500,0.4124880000000033,8192
58,260.0,58,500,0.415724400000002,8192
59,260.0,59,500,0.4200518000000031,8192
60,258.0,60,500,0.4237150000000014,8192
61,258.0,61,500,0.430174700000002,8192
62,256.0,62,500,0.43732020000000205,8192
63,256.0,63,500,0.44275750000000613,8192
64,258.0,64,500,0.4472423000000063,8192
65,256.0,65,500,0.46482390000000606,8192
66,256.0,66,500,0.46955520000000206,8192
67,254.0,67,500,0.47422360000000197,8192
68,256.0,68,500,0.47848510000000033,8192
69,254.0,69,500,0.48400340000000597,8192
70,256.0,70,500,0.49009920000000307,8192
71,256.0,71,500,0.4957941000000048,8192
72,254.0,72,500,0.5028683000000029,8192
73,256.0,73,500,0.5089841000000064,8192
74,254.0,74,500,0.5154522999999998,8192
75,254.0,75,500,0.5228164000000035,8192
76,252.0,76,500,0.5261731000000012,8192
77,250.0,77,500,0.5294474000000022,8192
78,250.0,78,500,0.5320817000000062,8192
79,250.0,79,500,0.5350913000000048,8192
80,250.0,80,500,0.5392738000000037,8192
81,248.0,81,500,0.5419053000000034,8192
82,248.0,82,500,0.5468442000000024,8192
83,248.0,83,500,0.5525982000000056,8192
84,248.0,84,500,0.5578822000000017,8192
85,248.0,85,500,0.5636156000000057,8192
86,248.0,86,500,0.5690793999999997,8192
87,248.0,87,500,0.5741715999999997,8192
88,250.0,88,500,0.5789888000000047,8192
89,248.0,89,500,0.5836043000000046,8192
90,250.0,90,500,0.5882311000000016,8192
91,252.0,91,500,0.5929142000000027,8192
92,252.0,92,500,0.5973078000000029,8192
93,250.0,93,500,0.6009929000000014,8192
94,252.0,94,500,0.6053136000000023,8192
95,254.0,95,500,0.6113828000000012,8192
96,256.0,96,500,0.617594700000005,8192
97,256.0,97,500,0.6244142000000039,8192
98,254.0,98,500,0.6298910000000006,8192
99,252.0,99,500,0.6334188000000012,8192
100,252.0,100,500,0.6391986000000003,8192
101,254.0,101,500,0.6439998000000031,8192
102,254.0,102,500,0.6487555,8192
103,254.0,103,500,0.6541661000000047,8192
104,252.0,104,500,0.6579215000000005,8192
105,252.0,105,500,0.6606530000000035,8192
106,252.0,106,500,0.6652885000000026,8192
107,252.0,107,500,0.669748300000002,8192
108,252.0,108,500,0.6719190000000026,8192
109,254.0,109,500,0.6778042000000042,8192
110,254.0,110,500,0.6831152000000031,8192
111,252.0,111,500,0.6889323000000047,8192
112,250.0,112,500,0.6955703,8192
113,248.0,113,500,0.703324600000002,8192
114,246.0,114,500,0.7104320000000044,8192
115,248.0,115,500,0.7165492000000029,8192
116,246.0,116,500,0.7215765000000047,8192
117,244.0,117,500,0.727734500000004,8192
118,242.0,118,500,0.7335680000000053,8192
119,244.0,119,500,0.7397456000000062,8192
120,244.0,120,500,0.7460713000000041,8192
121,246.0,121,500,0.7516494000000051,8192
122,248.0,122,500,0.7578529000000032,8192
123,248.0,123,500,0.7647576000000029,8192
124,248.0,124,500,0.7708986000000024,8192
125,246.0,125,500,0.7758463000000049,8192
126,246.0,126,500,0.7800634000000031,8192
127,248.0,127,500,0.7849385000000026,8192
128,248.0,128,500,0.7894678000000042,8192
129,248.0,129,500,0.8111476000000053,8192
130,246.0,130,500,0.8147696000000053,8192
131,246.0,131,500,0.8203896999999998,8192
132,248.0,132,500,0.8266179000000022,8192
133,246.0,133,500,0.8330964000000023,8192
134,246.0,134,500,0.8399831000000049,8192
135,248.0,135,500,0.8481812000000062,8192
136,250.0,136,500,0.8561374000000015,8192
137,248.0,137,500,0.8648406000000008,8192
138,246.0,138,500,0.8724073000000061,8192
139,246.0,139,500,0.8797448000000045,8192
140,246.0,140,500,0.8882842000000011,8192
141,248.0,141,500,0.8934418000000051,8192
142,246.0,142,500,0.9009508000000039,8192
143,244.0,143,500,0.9086889000000014,8192
144,244.0,144,500,0.9167171000000067,8192
145,242.0,145,500,0.9255447000000032,8192
146,244.0,146,500,0.929428300000005,8192
147,246.0,147,500,0.9334487000000067,8192
148,248.0,148,500,0.9391182000000029,8192
149,250.0,149,500,0.9457776000000067,8192
150,248.0,150,500,0.9509034000000014,8192
151,250.0,151,500,0.9555369000000056,8192
152,248.0,152,500,0.958835900000004,8192
153,250.0,153,500,0.9619980000000012,8192
154,248.0,154,500,0.9651042000000061,8192
155,248.0,155,500,0.9720962000000029,8192
156,248.0,156,500,0.9768722000000025,8192
157,246.0,157,500,0.9820713000000012,8192
158,244.0,158,500,0.9871828000000065,8192
159,244.0,159,500,0.9907610000000062,8192
160,246.0,160,500,0.9944006999999999,8192
161,244.0,161,500,0.9997856000000027,8192
162,244.0,162,500,1.0064716000000047,8192
163,246.0,163,500,1.0131270000000043,8192
164,246.0,164,500,1.0205275,8192
165,248.0,165,500,1.028247400000005,8192
166,248.0,166,500,1.036785800000004,8192
167,248.0,167,500,1.0443580000000026,8192
168,247.0,168,500,1.0501905000000065,8192
169,247.0,169,500,1.0579006000000035,8192
170,247.0,170,500,1.0656911000000022,8192
171,247.0,171,500,1.0717703000000043,8192
172,249.0,172,500,1.0769901000000033,8192
