,Fitness,Iteration,Temperature,Time,max_iters
0,0.0,0,500,0.0001225000000002474,8192
1,0.0,1,500,0.00102240000000009,8192
2,0.0,2,500,0.026956699999999945,8192
3,0.0,3,500,0.0422119000000003,8192
4,0.0,4,500,0.04231169999999995,8192
5,0.0,5,500,0.06155780000000011,8192
6,0.0,6,500,0.06164600000000009,8192
7,0.0,7,500,0.06170140000000002,8192
8,0.0,8,500,0.061755400000000016,8192
9,0.0,9,500,0.08324830000000016,8192
10,0.0,10,500,0.08333410000000008,8192
11,0.0,11,500,0.08340020000000026,8192
12,0.0,12,500,0.08346430000000016,8192
13,0.0,13,500,0.08352760000000004,8192
14,0.0,14,500,0.08358960000000026,8192
15,0.0,15,500,0.08365230000000023,8192
16,0.0,16,500,0.08371360000000028,8192
17,0.0,17,500,0.10021840000000015,8192
18,0.0,18,500,0.10035060000000007,8192
19,0.0,19,500,0.1004461000000001,8192
20,0.0,20,500,0.10053200000000029,8192
21,0.0,21,500,0.10061760000000008,8192
22,0.0,22,500,0.10070030000000019,8192
23,0.0,23,500,0.10078440000000022,8192
24,0.0,24,500,0.10087750000000018,8192
25,0.0,25,500,0.1009544,8192
26,0.0,26,500,0.10103400000000029,8192
27,0.0,27,500,0.10111099999999995,8192
28,0.0,28,500,0.10118740000000015,8192
29,0.0,29,500,0.10126330000000028,8192
30,0.0,30,500,0.10133760000000036,8192
31,0.0,31,500,0.10141120000000026,8192
32,0.0,32,500,0.10148570000000001,8192
33,0.0,33,500,0.12443930000000014,8192
34,0.0,34,500,0.12453320000000012,8192
35,0.0,35,500,0.12460640000000023,8192
36,0.0,36,500,0.12467850000000036,8192
37,0.0,37,500,0.12474819999999998,8192
38,0.0,38,500,0.12482330000000008,8192
39,0.0,39,500,0.12489370000000033,8192
40,0.0,40,500,0.12496260000000037,8192
41,0.0,41,500,0.12503170000000008,8192
42,0.0,42,500,0.12510069999999995,8192
43,0.0,43,500,0.1251698000000001,8192
44,0.0,44,500,0.12523890000000026,8192
45,0.0,45,500,0.12530900000000011,8192
46,0.0,46,500,0.12537870000000018,8192
47,0.0,47,500,0.1254489000000003,8192
48,0.0,48,500,0.12551860000000037,8192
49,0.0,49,500,0.12558829999999999,8192
50,0.0,50,500,0.12565870000000023,8192
51,0.0,51,500,0.12572890000000037,8192
52,0.0,52,500,0.1258402000000003,8192
53,0.0,53,500,0.1259583000000002,8192
54,0.0,54,500,0.12605470000000008,8192
55,0.0,55,500,0.1261420000000002,8192
56,0.0,56,500,0.12622610000000023,8192
57,0.0,57,500,0.1263116000000002,8192
58,0.0,58,500,0.12640099999999999,8192
59,0.0,59,500,0.1264915000000002,8192
60,0.0,60,500,0.12657629999999997,8192
61,0.0,61,500,0.1266632000000003,8192
62,0.0,62,500,0.12675000000000036,8192
63,0.0,63,500,0.12684000000000006,8192
64,0.0,64,500,0.1269281000000002,8192
65,0.0,65,500,0.14375490000000024,8192
66,0.0,66,500,0.14397300000000035,8192
67,0.0,67,500,0.1441988000000003,8192
68,0.0,68,500,0.14432610000000023,8192
69,0.0,69,500,0.14440030000000004,8192
70,0.0,70,500,0.1444713000000002,8192
71,0.0,71,500,0.1445426000000003,8192
72,0.0,72,500,0.1446156000000003,8192
73,0.0,73,500,0.14469080000000023,8192
74,0.0,74,500,0.14476719999999998,8192
75,0.0,75,500,0.14484010000000014,8192
76,0.0,76,500,0.14491280000000017,8192
77,0.0,77,500,0.144984,8192
78,0.0,78,500,0.14505120000000016,8192
79,0.0,79,500,0.14515469999999997,8192
80,0.0,80,500,0.14529110000000012,8192
81,0.0,81,500,0.14539690000000016,8192
82,0.0,82,500,0.14549370000000028,8192
83,0.0,83,500,0.14558880000000007,8192
84,0.0,84,500,0.1456811,8192
85,0.0,85,500,0.1457993000000002,8192
86,0.0,86,500,0.1458986000000002,8192
87,0.0,87,500,0.1460391000000003,8192
88,0.0,88,500,0.14612170000000013,8192
89,0.0,89,500,0.1461954000000003,8192
90,0.0,90,500,0.1462836000000003,8192
91,0.0,91,500,0.14636610000000028,8192
92,0.0,92,500,0.14646000000000026,8192
93,0.0,93,500,0.14653990000000006,8192
94,0.0,94,500,0.14660700000000038,8192
95,0.0,95,500,0.14669940000000015,8192
96,0.0,96,500,0.14682240000000002,8192
97,0.0,97,500,0.14690100000000017,8192
98,0.0,98,500,0.14696200000000026,8192
99,0.0,99,500,0.14704750000000022,8192
100,0.0,100,500,0.1471300000000002,8192
101,0.0,101,500,0.14728920000000034,8192
102,0.0,102,500,0.14739420000000036,8192
103,0.0,103,500,0.14748280000000014,8192
104,0.0,104,500,0.1475723000000002,8192
105,0.0,105,500,0.14766130000000022,8192
106,0.0,106,500,0.14777130000000005,8192
107,0.0,107,500,0.14788630000000014,8192
108,0.0,108,500,0.1479769000000002,8192
109,0.0,109,500,0.14806929999999996,8192
110,0.0,110,500,0.14815840000000025,8192
111,0.0,111,500,0.14823200000000014,8192
112,0.0,112,500,0.1483209000000003,8192
113,0.0,113,500,0.1484249000000002,8192
114,0.0,114,500,0.14854610000000035,8192
115,0.0,115,500,0.14865930000000027,8192
116,0.0,116,500,0.1487813,8192
117,0.0,117,500,0.14890910000000002,8192
118,0.0,118,500,0.14902680000000013,8192
119,0.0,119,500,0.14912780000000003,8192
120,0.0,120,500,0.14924280000000012,8192
121,0.0,121,500,0.14934260000000021,8192
122,0.0,122,500,0.14942490000000008,8192
123,0.0,123,500,0.1494987000000001,8192
124,0.0,124,500,0.14957180000000037,8192
125,0.0,125,500,0.14964410000000017,8192
126,0.0,126,500,0.14971670000000037,8192
127,0.0,127,500,0.14985150000000003,8192
128,0.0,128,500,0.1499486000000001,8192
129,0.0,129,500,0.17134470000000013,8192
130,0.0,130,500,0.1714392,8192
131,0.0,131,500,0.17150379999999998,8192
132,0.0,132,500,0.17156380000000038,8192
133,0.0,133,500,0.17162190000000033,8192
134,0.0,134,500,0.17173419999999995,8192
135,0.0,135,500,0.17207930000000005,8192
136,0.0,136,500,0.17234890000000025,8192
137,0.0,137,500,0.17252530000000021,8192
138,0.0,138,500,0.17269440000000014,8192
139,0.0,139,500,0.17285240000000002,8192
140,0.0,140,500,0.17295190000000016,8192
141,0.0,141,500,0.1730507000000001,8192
142,0.0,142,500,0.1731376,8192
143,0.0,143,500,0.17324779999999995,8192
144,0.0,144,500,0.1733437000000002,8192
145,0.0,145,500,0.1734521,8192
146,0.0,146,500,0.1735494000000002,8192
147,0.0,147,500,0.17364460000000026,8192
148,0.0,148,500,0.17373890000000003,8192
149,0.0,149,500,0.17382580000000036,8192
150,0.0,150,500,0.17390340000000037,8192
151,0.0,151,500,0.17398040000000004,8192
152,0.0,152,500,0.17406410000000028,8192
153,0.0,153,500,0.1741435,8192
154,0.0,154,500,0.17422059999999995,8192
155,0.0,155,500,0.1742973000000001,8192
156,0.0,156,500,0.17437400000000025,8192
157,0.0,157,500,0.17445050000000029,8192
158,0.0,158,500,0.1745281000000003,8192
159,0.0,159,500,0.17460540000000035,8192
160,0.0,160,500,0.1746856000000001,8192
161,0.0,161,500,0.1747801,8192
162,0.0,162,500,0.17486060000000014,8192
163,0.0,163,500,0.17495790000000033,8192
164,0.0,164,500,0.17503380000000002,8192
165,0.0,165,500,0.1751100000000001,8192
166,0.0,166,500,0.17518610000000034,8192
167,0.0,167,500,0.17526410000000014,8192
168,0.0,168,500,0.1753418,8192
169,0.0,169,500,0.1754182000000002,8192
170,0.0,170,500,0.1754989,8192
171,0.0,171,500,0.1755772000000002,8192
172,0.0,172,500,0.17565940000000024,8192
173,0.0,173,500,0.17574850000000009,8192
174,0.0,174,500,0.17583510000000002,8192
175,0.0,175,500,0.1759120000000003,8192
176,0.0,176,500,0.1759900000000001,8192
177,0.0,177,500,0.1760676000000001,8192
178,0.0,178,500,0.17614529999999995,8192
179,0.0,179,500,0.17622300000000024,8192
180,0.0,180,500,0.17630080000000037,8192
181,0.0,181,500,0.17637800000000015,8192
182,0.0,182,500,0.17645540000000004,8192
183,0.0,183,500,0.17653249999999998,8192
184,0.0,184,500,0.17662909999999998,8192
185,0.0,185,500,0.17672560000000015,8192
186,0.0,186,500,0.17681830000000032,8192
187,0.0,187,500,0.1769065000000003,8192
188,0.0,188,500,0.1769917000000003,8192
189,0.0,189,500,0.17707690000000031,8192
190,0.0,190,500,0.17716149999999997,8192
191,0.0,191,500,0.17724610000000007,8192
192,0.0,192,500,0.17733160000000003,8192
193,0.0,193,500,0.17742000000000013,8192
194,0.0,194,500,0.17750620000000028,8192
195,0.0,195,500,0.17759250000000026,8192
196,0.0,196,500,0.1777261000000001,8192
197,0.0,197,500,0.17781380000000002,8192
198,0.0,198,500,0.17788040000000027,8192
199,0.0,199,500,0.17794500000000024,8192
200,0.0,200,500,0.17801,8192
