,Fitness,Iteration,Temperature,Time,max_iters
0,0.0,0,500,0.00013819999999942212,8192
1,1.0,1,500,0.0005305999999993816,8192
2,0.0,2,500,0.015275499999999553,8192
3,1.0,3,500,0.03194829999999982,8192
4,0.0,4,500,0.0321081999999997,8192
5,1.0,5,500,0.048834699999999565,8192
6,0.0,6,500,0.048917099999999714,8192
7,1.0,7,500,0.04897499999999955,8192
8,0.0,8,500,0.04902300000000004,8192
9,1.0,9,500,0.06350199999999973,8192
10,0.0,10,500,0.06362850000000009,8192
11,1.0,11,500,0.06383690000000009,8192
12,0.0,12,500,0.06395719999999994,8192
13,1.0,13,500,0.06408009999999997,8192
14,0.0,14,500,0.06419249999999987,8192
15,1.0,15,500,0.06431319999999996,8192
16,0.0,16,500,0.06442350000000019,8192
17,1.0,17,500,0.08077179999999995,8192
18,0.0,18,500,0.08085719999999963,8192
19,1.0,19,500,0.08092819999999978,8192
20,0.0,20,500,0.08099070000000008,8192
21,1.0,21,500,0.08105649999999986,8192
22,0.0,22,500,0.08111659999999965,8192
23,1.0,23,500,0.08118110000000023,8192
24,0.0,24,500,0.08124090000000006,8192
25,1.0,25,500,0.08130520000000008,8192
26,0.0,26,500,0.08136559999999982,8192
27,1.0,27,500,0.0814610999999994,8192
28,0.0,28,500,0.08155160000000006,8192
29,1.0,29,500,0.08162939999999974,8192
30,0.0,30,500,0.08170279999999952,8192
31,1.0,31,500,0.08177039999999991,8192
32,0.0,32,500,0.08183149999999983,8192
33,1.0,33,500,0.09622629999999965,8192
34,0.0,34,500,0.09634719999999941,8192
35,1.0,35,500,0.09644839999999988,8192
36,0.0,36,500,0.09653679999999998,8192
37,1.0,37,500,0.09664260000000002,8192
38,0.0,38,500,0.0966996,8192
39,1.0,39,500,0.09675179999999983,8192
40,0.0,40,500,0.0968043999999999,8192
41,1.0,41,500,0.09685439999999979,8192
42,0.0,42,500,0.09690019999999944,8192
43,1.0,43,500,0.09695020000000021,8192
44,0.0,44,500,0.09699589999999958,8192
45,1.0,45,500,0.09704580000000007,8192
46,0.0,46,500,0.09709249999999958,8192
47,1.0,47,500,0.09714229999999979,8192
48,0.0,48,500,0.0971883,8192
49,1.0,49,500,0.09723849999999956,8192
50,0.0,50,500,0.09728409999999954,8192
51,1.0,51,500,0.09733389999999975,8192
52,0.0,52,500,0.09737919999999978,8192
53,1.0,53,500,0.09742810000000013,8192
54,0.0,54,500,0.09747419999999973,8192
55,1.0,55,500,0.09752329999999976,8192
56,0.0,56,500,0.09757619999999978,8192
57,1.0,57,500,0.09763059999999957,8192
