,Fitness,Iteration,Temperature,Time,max_iters
0,2.0,0,500,0.0001440000000005881,8192
1,1.0,1,500,0.000798100000000801,8192
2,1.0,2,500,0.024690800000000124,8192
3,1.0,3,500,0.05326510000000084,8192
4,0.0,4,500,0.053579100000000324,8192
5,2.0,5,500,0.0694663999999996,8192
6,2.0,6,500,0.06961590000000051,8192
7,1.0,7,500,0.06975530000000063,8192
8,1.0,8,500,0.06989249999999991,8192
9,2.0,9,500,0.09514659999999964,8192
10,3.0,10,500,0.09529189999999943,8192
11,2.0,11,500,0.09541210000000078,8192
12,2.0,12,500,0.09554100000000076,8192
13,1.0,13,500,0.09566490000000094,8192
14,1.0,14,500,0.09578600000000037,8192
15,2.0,15,500,0.09593650000000054,8192
16,1.0,16,500,0.0961344000000004,8192
17,1.0,17,500,0.11548870000000022,8192
18,1.0,18,500,0.11564620000000048,8192
19,2.0,19,500,0.1157819,8192
20,0.0,20,500,0.11592740000000035,8192
21,1.0,21,500,0.11605480000000057,8192
22,3.0,22,500,0.11616719999999958,8192
23,2.0,23,500,0.11627780000000065,8192
24,3.0,24,500,0.11639979999999994,8192
25,2.0,25,500,0.11651469999999975,8192
26,1.0,26,500,0.11665759999999992,8192
27,1.0,27,500,0.11677880000000052,8192
28,0.0,28,500,0.11700290000000102,8192
29,2.0,29,500,0.1173011000000006,8192
30,3.0,30,500,0.11748949999999958,8192
31,2.0,31,500,0.11764840000000021,8192
32,2.0,32,500,0.11778950000000066,8192
33,1.0,33,500,0.1365501000000009,8192
34,1.0,34,500,0.13743310000000086,8192
35,1.0,35,500,0.13766550000000066,8192
36,1.0,36,500,0.13803629999999956,8192
37,1.0,37,500,0.13825809999999983,8192
38,1.0,38,500,0.13871720000000032,8192
39,1.0,39,500,0.13902590000000004,8192
40,1.0,40,500,0.1392061000000009,8192
41,2.0,41,500,0.13937609999999978,8192
42,2.0,42,500,0.13952360000000041,8192
43,2.0,43,500,0.13969780000000043,8192
44,2.0,44,500,0.14006140000000045,8192
45,2.0,45,500,0.1402201999999999,8192
46,1.0,46,500,0.1403730999999997,8192
47,1.0,47,500,0.14052620000000005,8192
48,3.0,48,500,0.14066990000000068,8192
49,2.0,49,500,0.1408176000000001,8192
50,1.0,50,500,0.14103870000000107,8192
51,2.0,51,500,0.14123009999999958,8192
52,2.0,52,500,0.1414004999999996,8192
53,1.0,53,500,0.1415772999999998,8192
54,0.0,54,500,0.14175559999999976,8192
55,1.0,55,500,0.14221240000000002,8192
56,0.0,56,500,0.14236890000000102,8192
57,2.0,57,500,0.14251289999999983,8192
58,3.0,58,500,0.1426399000000007,8192
59,2.0,59,500,0.14276540000000004,8192
60,1.0,60,500,0.1429848000000007,8192
61,1.0,61,500,0.14313429999999983,8192
62,0.0,62,500,0.1432701999999999,8192
63,1.0,63,500,0.1434028000000005,8192
64,2.0,64,500,0.14352799999999988,8192
65,1.0,65,500,0.16269379999999956,8192
66,2.0,66,500,0.1629106999999994,8192
67,2.0,67,500,0.1630774000000006,8192
68,3.0,68,500,0.1632598000000005,8192
69,2.0,69,500,0.1634285999999996,8192
70,1.0,70,500,0.16360350000000068,8192
71,1.0,71,500,0.16377379999999953,8192
72,2.0,72,500,0.16396070000000051,8192
73,2.0,73,500,0.16413080000000058,8192
74,1.0,74,500,0.1643132000000005,8192
75,1.0,75,500,0.16448959999999957,8192
76,1.0,76,500,0.1646871000000001,8192
77,1.0,77,500,0.16488119999999995,8192
78,3.0,78,500,0.16506730000000047,8192
79,2.0,79,500,0.1652383000000004,8192
80,2.0,80,500,0.16541010000000078,8192
81,1.0,81,500,0.16562309999999947,8192
82,0.0,82,500,0.1657718999999993,8192
83,1.0,83,500,0.16594249999999988,8192
84,3.0,84,500,0.16609730000000056,8192
85,1.0,85,500,0.16621699999999962,8192
86,3.0,86,500,0.1664002,8192
87,2.0,87,500,0.166556700000001,8192
88,1.0,88,500,0.16681870000000032,8192
89,1.0,89,500,0.16704510000000106,8192
90,3.0,90,500,0.1672217000000007,8192
91,1.0,91,500,0.16737730000000006,8192
92,2.0,92,500,0.16754300000000022,8192
93,1.0,93,500,0.1676921999999994,8192
94,0.0,94,500,0.16792780000000107,8192
95,1.0,95,500,0.16811009999999982,8192
96,3.0,96,500,0.16827100000000073,8192
97,1.0,97,500,0.1684266000000001,8192
98,3.0,98,500,0.16858799999999974,8192
99,1.0,99,500,0.16873059999999995,8192
100,3.0,100,500,0.16889590000000076,8192
101,1.0,101,500,0.16903920000000028,8192
102,2.0,102,500,0.16918659999999974,8192
103,2.0,103,500,0.16934059999999995,8192
104,3.0,104,500,0.1695063999999995,8192
105,2.0,105,500,0.16969120000000082,8192
106,0.0,106,500,0.16986050000000041,8192
107,2.0,107,500,0.17030680000000054,8192
108,3.0,108,500,0.17117999999999967,8192
109,1.0,109,500,0.171504800000001,8192
110,1.0,110,500,0.1717689999999994,8192
111,2.0,111,500,0.17253439999999998,8192
112,0.0,112,500,0.17277089999999973,8192
113,1.0,113,500,0.17300299999999957,8192
114,0.0,114,500,0.17320130000000056,8192
115,1.0,115,500,0.17337009999999964,8192
116,2.0,116,500,0.1735281999999998,8192
117,2.0,117,500,0.17369919999999972,8192
118,1.0,118,500,0.17387079999999955,8192
119,1.0,119,500,0.17403999999999975,8192
120,2.0,120,500,0.17420990000000103,8192
121,1.0,121,500,0.1743737000000003,8192
122,2.0,122,500,0.17454050000000088,8192
123,2.0,123,500,0.1747046000000001,8192
124,0.0,124,500,0.1748694000000004,8192
125,2.0,125,500,0.17503089999999943,8192
126,3.0,126,500,0.17519300000000015,8192
127,2.0,127,500,0.17534850000000013,8192
128,2.0,128,500,0.17551489999999959,8192
129,1.0,129,500,0.19471910000000037,8192
130,0.0,130,500,0.19490659999999949,8192
131,2.0,131,500,0.19505690000000087,8192
132,1.0,132,500,0.19519419999999954,8192
133,2.0,133,500,0.19534010000000102,8192
134,0.0,134,500,0.19548260000000006,8192
135,2.0,135,500,0.1956232999999994,8192
136,3.0,136,500,0.19576630000000073,8192
137,2.0,137,500,0.1959035999999994,8192
138,2.0,138,500,0.19604730000000004,8192
139,2.0,139,500,0.19618540000000095,8192
140,1.0,140,500,0.19633439999999958,8192
141,1.0,141,500,0.19646799999999942,8192
142,2.0,142,500,0.19660230000000034,8192
143,2.0,143,500,0.1967327000000001,8192
144,2.0,144,500,0.19686240000000055,8192
145,2.0,145,500,0.19699130000000054,8192
146,0.0,146,500,0.19712250000000076,8192
147,2.0,147,500,0.19727660000000036,8192
148,1.0,148,500,0.19740230000000025,8192
149,2.0,149,500,0.1975391000000002,8192
150,1.0,150,500,0.19767700000000055,8192
151,2.0,151,500,0.19784459999999982,8192
152,3.0,152,500,0.19799049999999951,8192
153,1.0,153,500,0.19814110000000085,8192
154,0.0,154,500,0.19830070000000077,8192
155,2.0,155,500,0.19845440000000103,8192
156,2.0,156,500,0.19859770000000054,8192
157,2.0,157,500,0.1987565999999994,8192
158,2.0,158,500,0.1989225000000001,8192
159,3.0,159,500,0.19904230000000034,8192
160,2.0,160,500,0.1991840000000007,8192
161,1.0,161,500,0.19933580000000006,8192
162,2.0,162,500,0.19947990000000004,8192
163,3.0,163,500,0.19961379999999984,8192
164,2.0,164,500,0.1997567999999994,8192
165,0.0,165,500,0.19989780000000046,8192
166,2.0,166,500,0.2000542000000003,8192
167,0.0,167,500,0.20021039999999957,8192
168,2.0,168,500,0.20037549999999982,8192
169,1.0,169,500,0.2005365999999995,8192
170,2.0,170,500,0.2007121000000005,8192
171,3.0,171,500,0.2008802000000003,8192
172,2.0,172,500,0.20105299999999993,8192
173,1.0,173,500,0.20121750000000027,8192
174,1.0,174,500,0.20140570000000046,8192
175,1.0,175,500,0.20159280000000024,8192
176,1.0,176,500,0.20180679999999995,8192
177,0.0,177,500,0.2019871000000002,8192
178,1.0,178,500,0.20215870000000002,8192
