,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
0,14.0,0,0.3,300,0.005606400009128265,4096
1,14.0,1,0.3,300,0.03227609999885317,4096
2,14.0,2,0.3,300,0.06923140000435524,4096
3,14.0,3,0.3,300,0.09789699999964796,4096
4,14.0,4,0.3,300,0.11956420000933576,4096
5,14.0,5,0.3,300,0.15216090000467375,4096
6,14.0,6,0.3,300,0.18114990000321995,4096
7,14.0,7,0.3,300,0.20375470000726636,4096
8,14.0,8,0.3,300,0.225038400007179,4096
9,14.0,9,0.3,300,0.25401570000394713,4096
10,14.0,10,0.3,300,0.2752311000076588,4096
11,14.0,11,0.3,300,0.2982059000059962,4096
12,14.0,12,0.3,300,0.3195507000054931,4096
13,14.0,13,0.3,300,0.340816600000835,4096
14,14.0,14,0.3,300,0.37144240000634454,4096
15,14.0,15,0.3,300,0.40059230000770185,4096
16,14.0,16,0.3,300,0.4331168000062462,4096
17,14.0,17,0.3,300,0.4776514999975916,4096
18,14.0,18,0.3,300,0.512851799998316,4096
19,14.0,19,0.3,300,0.5394214999978431,4096
20,14.0,20,0.3,300,0.5696472999989055,4096
21,14.0,21,0.3,300,0.6055065000109607,4096
22,14.0,22,0.3,300,0.6337121000105981,4096
23,14.0,23,0.3,300,0.6668530000024475,4096
24,14.0,24,0.3,300,0.6886894000053871,4096
25,14.0,25,0.3,300,0.7105969000112964,4096
26,14.0,26,0.3,300,0.734388900003978,4096
27,14.0,27,0.3,300,0.7570252000004984,4096
28,14.0,28,0.3,300,0.7801329000067199,4096
29,14.0,29,0.3,300,0.8036398999975063,4096
30,14.0,30,0.3,300,0.8268794000032358,4096
31,14.0,31,0.3,300,0.848230900010094,4096
32,14.0,32,0.3,300,0.8693693000095664,4096
33,14.0,33,0.3,300,0.8986166000104276,4096
34,14.0,34,0.3,300,0.9216880000021774,4096
35,14.0,35,0.3,300,0.9462670000066282,4096
36,14.0,36,0.3,300,0.9687577000004239,4096
37,14.0,37,0.3,300,1.0026771999982884,4096
38,14.0,38,0.3,300,1.0376491000060923,4096
39,14.0,39,0.3,300,1.0597571000107564,4096
40,14.0,40,0.3,300,1.0925186000094982,4096
41,14.0,41,0.3,300,1.1252505000011297,4096
42,14.0,42,0.3,300,1.1519697000039741,4096
43,14.0,43,0.3,300,1.183717699997942,4096
44,14.0,44,0.3,300,1.2152612000063527,4096
45,14.0,45,0.3,300,1.2478578000009293,4096
46,14.0,46,0.3,300,1.2766891000064788,4096
47,14.0,47,0.3,300,1.3005042000004323,4096
48,14.0,48,0.3,300,1.321730399999069,4096
49,14.0,49,0.3,300,1.342616200010525,4096
50,14.0,50,0.3,300,1.365412400002242,4096
51,14.0,51,0.3,300,1.3877007999981288,4096
52,14.0,52,0.3,300,1.4085195000079693,4096
53,14.0,53,0.3,300,1.4293416000000434,4096
54,14.0,54,0.3,300,1.452416500003892,4096
55,14.0,55,0.3,300,1.473813100004918,4096
