,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
0,1.0,0,0.3,300,0.01766979999956675,4096
1,1.0,1,0.3,300,0.05444960000750143,4096
2,1.0,2,0.3,300,0.10160069999983534,4096
3,1.0,3,0.3,300,0.13167230000544805,4096
4,1.0,4,0.3,300,0.15227320000121836,4096
5,1.0,5,0.3,300,0.18253040000854526,4096
6,1.0,6,0.3,300,0.20800190001318697,4096
7,1.0,7,0.3,300,0.23956030000408646,4096
8,1.0,8,0.3,300,0.2603014000051189,4096
9,1.0,9,0.3,300,0.29080570000223815,4096
10,1.0,10,0.3,300,0.3145921000104863,4096
11,1.0,11,0.3,300,0.337139000010211,4096
12,1.0,12,0.3,300,0.35960210001212545,4096
13,1.0,13,0.3,300,0.38185170000360813,4096
14,1.0,14,0.3,300,0.40519410000706557,4096
15,1.0,15,0.3,300,0.4248210000077961,4096
16,1.0,16,0.3,300,0.4449884000059683,4096
17,1.0,17,0.3,300,0.48566540000319947,4096
18,1.0,18,0.3,300,0.5106318000034662,4096
19,1.0,19,0.3,300,0.5309303000103682,4096
20,1.0,20,0.3,300,0.5538164000026882,4096
21,1.0,21,0.3,300,0.576769500010414,4096
22,1.0,22,0.3,300,0.5999857000133488,4096
23,1.0,23,0.3,300,0.6236171000055037,4096
24,1.0,24,0.3,300,0.6428714000066975,4096
25,1.0,25,0.3,300,0.6651868000044487,4096
26,1.0,26,0.3,300,0.6844290000008186,4096
27,1.0,27,0.3,300,0.70546870000544,4096
28,1.0,28,0.3,300,0.7266138000122737,4096
29,1.0,29,0.3,300,0.7536743000091519,4096
30,1.0,30,0.3,300,0.7791291000030469,4096
31,1.0,31,0.3,300,0.8065416000026744,4096
32,1.0,32,0.3,300,0.831028000000515,4096
33,1.0,33,0.3,300,0.8677408000075957,4096
34,1.0,34,0.3,300,0.8921836000081385,4096
35,1.0,35,0.3,300,0.9178573000099277,4096
36,1.0,36,0.3,300,0.945259400003124,4096
37,1.0,37,0.3,300,0.9731686000013724,4096
38,1.0,38,0.3,300,1.0084218000120018,4096
39,1.0,39,0.3,300,1.040036800011876,4096
40,1.0,40,0.3,300,1.0729654000024311,4096
41,1.0,41,0.3,300,1.0934197000024142,4096
42,1.0,42,0.3,300,1.1153329000080703,4096
43,1.0,43,0.3,300,1.1363563000049908,4096
44,1.0,44,0.3,300,1.1589528000040445,4096
45,1.0,45,0.3,300,1.181486200002837,4096
46,1.0,46,0.3,300,1.2057756000140216,4096
47,1.0,47,0.3,300,1.2341643000108888,4096
48,1.0,48,0.3,300,1.2639044000097783,4096
49,1.0,49,0.3,300,1.3004912000033073,4096
50,1.0,50,0.3,300,1.3347171000059461,4096
51,1.0,51,0.3,300,1.370834700006526,4096
52,1.0,52,0.3,300,1.4062700000067707,4096
53,1.0,53,0.3,300,1.4405962000018917,4096
54,1.0,54,0.3,300,1.4740660000097705,4096
55,1.0,55,0.3,300,1.5080022000038298,4096
56,1.0,56,0.3,300,1.5417279000103008,4096
57,1.0,57,0.3,300,1.5692831000051228,4096
58,1.0,58,0.3,300,1.5958135000109905,4096
59,1.0,59,0.3,300,1.6181699000007939,4096
60,1.0,60,0.3,300,1.6382654000044568,4096
61,1.0,61,0.3,300,1.6589006000140216,4096
62,1.0,62,0.3,300,1.6803068000008352,4096
63,1.0,63,0.3,300,1.702967000004719,4096
64,1.0,64,0.3,300,1.7265893000003416,4096
65,1.0,65,0.3,300,1.7631816000066465,4096
66,1.0,66,0.3,300,1.785561000011512,4096
67,1.0,67,0.3,300,1.8063766000122996,4096
68,1.0,68,0.3,300,1.8268642000039108,4096
69,1.0,69,0.3,300,1.8522396000043955,4096
70,1.0,70,0.3,300,1.8715394000028027,4096
71,1.0,71,0.3,300,1.893537900003139,4096
72,1.0,72,0.3,300,1.9158076000021538,4096
73,1.0,73,0.3,300,1.9403345000027912,4096
74,1.0,74,0.3,300,1.9672248999995645,4096
75,1.0,75,0.3,300,1.9897305000049528,4096
76,1.0,76,0.3,300,2.0107961000030627,4096
77,1.0,77,0.3,300,2.0337121000047773,4096
78,1.0,78,0.3,300,2.056501600003685,4096
79,1.0,79,0.3,300,2.079758000007132,4096
80,1.0,80,0.3,300,2.110234900013893,4096
81,1.0,81,0.3,300,2.1379780000133906,4096
82,1.0,82,0.3,300,2.1699349000118673,4096
83,1.0,83,0.3,300,2.1958472000114853,4096
84,1.0,84,0.3,300,2.226798100004089,4096
85,1.0,85,0.3,300,2.2558101000031456,4096
86,1.0,86,0.3,300,2.2904942000022857,4096
87,1.0,87,0.3,300,2.3199430000095163,4096
88,1.0,88,0.3,300,2.3693374000140466,4096
89,1.0,89,0.3,300,2.4147835000039777,4096
90,1.0,90,0.3,300,2.4496681000018725,4096
91,1.0,91,0.3,300,2.483059400008642,4096
92,1.0,92,0.3,300,2.515532000004896,4096
93,1.0,93,0.3,300,2.5448763000022154,4096
94,1.0,94,0.3,300,2.5745075000013458,4096
95,1.0,95,0.3,300,2.608391500005382,4096
96,1.0,96,0.3,300,2.641140200008522,4096
97,1.0,97,0.3,300,2.672812500008149,4096
98,1.0,98,0.3,300,2.6988126000069315,4096
99,1.0,99,0.3,300,2.7219473000004655,4096
100,1.0,100,0.3,300,2.749443800013978,4096
101,1.0,101,0.3,300,2.7770130000135396,4096
102,1.0,102,0.3,300,2.800159700011136,4096
103,1.0,103,0.3,300,2.821667399999569,4096
104,1.0,104,0.3,300,2.842439700005343,4096
105,1.0,105,0.3,300,2.867081300006248,4096
106,1.0,106,0.3,300,2.890156500012381,4096
107,1.0,107,0.3,300,2.912647000004654,4096
108,1.0,108,0.3,300,2.933262000005925,4096
109,1.0,109,0.3,300,2.9559043000044767,4096
110,1.0,110,0.3,300,2.9787485000124434,4096
111,1.0,111,0.3,300,3.0018211000133306,4096
112,1.0,112,0.3,300,3.022488800008432,4096
113,1.0,113,0.3,300,3.0446006000129273,4096
114,1.0,114,0.3,300,3.0656048000091687,4096
115,1.0,115,0.3,300,3.0896177000104217,4096
116,1.0,116,0.3,300,3.1130798000085633,4096
117,1.0,117,0.3,300,3.13719820001279,4096
118,1.0,118,0.3,300,3.1653487000003224,4096
119,1.0,119,0.3,300,3.185986000011326,4096
120,1.0,120,0.3,300,3.2065671000018483,4096
121,1.0,121,0.3,300,3.2283327000041027,4096
122,1.0,122,0.3,300,3.2511088000028394,4096
123,1.0,123,0.3,300,3.2713806000101613,4096
124,1.0,124,0.3,300,3.294250600010855,4096
125,1.0,125,0.3,300,3.3242476000013994,4096
126,1.0,126,0.3,300,3.4200295000046026,4096
127,1.0,127,0.3,300,3.4492509000119753,4096
128,1.0,128,0.3,300,3.473807400005171,4096
129,1.0,129,0.3,300,3.515061500002048,4096
130,1.0,130,0.3,300,3.5418865000101505,4096
131,1.0,131,0.3,300,3.5657621000136714,4096
132,1.0,132,0.3,300,3.589507800003048,4096
133,1.0,133,0.3,300,3.6205325000046287,4096
134,1.0,134,0.3,300,3.6519283000088762,4096
135,1.0,135,0.3,300,3.6794221000018297,4096
136,1.0,136,0.3,300,3.7138838000100804,4096
137,1.0,137,0.3,300,3.7408155000011902,4096
138,1.0,138,0.3,300,3.7759243000036804,4096
139,1.0,139,0.3,300,3.816254500008654,4096
140,1.0,140,0.3,300,3.85700600000564,4096
141,1.0,141,0.3,300,3.8940634000027785,4096
142,1.0,142,0.3,300,3.9328581000008853,4096
143,1.0,143,0.3,300,3.967477100013639,4096
144,1.0,144,0.3,300,4.007903900012025,4096
145,1.0,145,0.3,300,4.043679200010956,4096
146,1.0,146,0.3,300,4.077141500005382,4096
147,1.0,147,0.3,300,4.116526400001021,4096
148,1.0,148,0.3,300,4.149001400000998,4096
149,1.0,149,0.3,300,4.182389900000999,4096
150,1.0,150,0.3,300,4.217306800012011,4096
151,1.0,151,0.3,300,4.247456600001897,4096
152,1.0,152,0.3,300,4.270266600011382,4096
153,1.0,153,0.3,300,4.290708500004257,4096
154,1.0,154,0.3,300,4.313200900010997,4096
155,1.0,155,0.3,300,4.335044800012838,4096
156,1.0,156,0.3,300,4.358019500010414,4096
157,1.0,157,0.3,300,4.380803500011098,4096
158,1.0,158,0.3,300,4.403428500008886,4096
159,1.0,159,0.3,300,4.426318500001798,4096
160,1.0,160,0.3,300,4.449492700005067,4096
161,1.0,161,0.3,300,4.470184700010577,4096
162,1.0,162,0.3,300,4.491575899999589,4096
163,1.0,163,0.3,300,4.513469700003043,4096
164,1.0,164,0.3,300,4.53521180000098,4096
165,1.0,165,0.3,300,4.55401740000525,4096
166,1.0,166,0.3,300,4.575058100002934,4096
167,1.0,167,0.3,300,4.595579500004533,4096
168,1.0,168,0.3,300,4.617723700008355,4096
169,1.0,169,0.3,300,4.637843300006352,4096
170,1.0,170,0.3,300,4.660498100012774,4096
171,1.0,171,0.3,300,4.6865622000041185,4096
172,1.0,172,0.3,300,4.71796280000126,4096
173,1.0,173,0.3,300,4.74255290000292,4096
174,1.0,174,0.3,300,4.771383900006185,4096
175,1.0,175,0.3,300,4.800113700010115,4096
176,1.0,176,0.3,300,4.825393000006443,4096
177,1.0,177,0.3,300,4.85383730000467,4096
178,1.0,178,0.3,300,4.88146940000297,4096
179,1.0,179,0.3,300,4.909537800005637,4096
180,1.0,180,0.3,300,4.935650200000964,4096
181,1.0,181,0.3,300,4.961697500009905,4096
182,1.0,182,0.3,300,4.983652900002198,4096
183,1.0,183,0.3,300,5.003372900013346,4096
184,1.0,184,0.3,300,5.0265751000115415,4096
185,1.0,185,0.3,300,5.048585300013656,4096
186,1.0,186,0.3,300,5.069634200001019,4096
187,1.0,187,0.3,300,5.0928404000005685,4096
188,1.0,188,0.3,300,5.116496200003894,4096
189,1.0,189,0.3,300,5.139416100006201,4096
190,1.0,190,0.3,300,5.162312500004191,4096
191,1.0,191,0.3,300,5.1833258000115165,4096
192,1.0,192,0.3,300,5.233821500005433,4096
193,1.0,193,0.3,300,5.260143600011361,4096
194,1.0,194,0.3,300,5.282309800008079,4096
195,1.0,195,0.3,300,5.304770100003225,4096
196,1.0,196,0.3,300,5.3274607000057586,4096
197,1.0,197,0.3,300,5.349200800003018,4096
198,1.0,198,0.3,300,5.372151600007783,4096
199,1.0,199,0.3,300,5.394735200010473,4096
200,1.0,200,0.3,300,5.4160700000065845,4096
201,1.0,201,0.3,300,5.437924400001066,4096
202,1.0,202,0.3,300,5.461098900006618,4096
203,1.0,203,0.3,300,5.484081000002334,4096
204,1.0,204,0.3,300,5.506344200010062,4096
