,Fitness,Iteration,Mutation Rate,Population Size,State,Time,max_iters
0,1.0,0,0.3,300,[0],0.01766979999956675,4096
1,1.0,1,0.3,300,[0],0.05444960000750143,4096
2,1.0,2,0.3,300,[0],0.10160069999983534,4096
3,1.0,4,0.3,300,[0],0.15227320000121836,4096
4,1.0,8,0.3,300,[0],0.2603014000051189,4096
5,1.0,16,0.3,300,[0],0.4449884000059683,4096
6,1.0,32,0.3,300,[0],0.831028000000515,4096
7,1.0,64,0.3,300,[0],1.7265893000003416,4096
8,1.0,128,0.3,300,[0],3.473807400005171,4096
9,1.0,256,0.3,300,[0],6.757397600013064,4096
10,1.0,512,0.3,300,[0],13.186456499999622,4096
11,1.0,1024,0.3,300,[0],25.592703500005882,4096
12,1.0,2048,0.3,300,[0],25.592703500005882,4096
13,1.0,4096,0.3,300,[0],25.592703500005882,4096
