,Fitness,Iteration,Temperature,Time,max_iters
153,41.0,153,500,0.2639959999999988,8192
154,40.0,154,500,0.2647598000000002,8192
155,38.0,155,500,0.26555139999999966,8192
156,36.0,156,500,0.2664168999999994,8192
157,34.0,157,500,0.2672783999999986,8192
158,34.0,158,500,0.2682891999999981,8192
159,34.0,159,500,0.26921399999999807,8192
160,34.0,160,500,0.26998920000000126,8192
161,34.0,161,500,0.2707449000000004,8192
162,34.0,162,500,0.2715209999999999,8192
163,34.0,163,500,0.2722952999999997,8192
164,35.0,164,500,0.2730509000000012,8192
165,35.0,165,500,0.27378810000000087,8192
166,33.0,166,500,0.274711700000001,8192
167,35.0,167,500,0.27569599999999994,8192
168,35.0,168,500,0.2770222000000011,8192
169,34.0,169,500,0.2780231999999998,8192
170,34.0,170,500,0.2792658999999986,8192
171,36.0,171,500,0.28041819999999973,8192
172,34.0,172,500,0.2816466999999996,8192
173,36.0,173,500,0.28282820000000086,8192
174,36.0,174,500,0.2836071999999987,8192
175,36.0,175,500,0.2847785999999992,8192
176,38.0,176,500,0.2860459999999989,8192
177,40.0,177,500,0.28728599999999815,8192
178,40.0,178,500,0.28850519999999946,8192
179,38.0,179,500,0.28977180000000047,8192
180,38.0,180,500,0.29102100000000064,8192
181,38.0,181,500,0.2919628000000003,8192
182,39.0,182,500,0.2928250999999982,8192
183,39.0,183,500,0.2939879999999988,8192
184,37.0,184,500,0.2951465999999989,8192
185,37.0,185,500,0.29592449999999815,8192
186,37.0,186,500,0.2966659000000007,8192
187,37.0,187,500,0.29812689999999975,8192
188,37.0,188,500,0.29939749999999776,8192
189,37.0,189,500,0.30062389999999795,8192
190,39.0,190,500,0.301718300000001,8192
191,39.0,191,500,0.30252889999999866,8192
192,37.0,192,500,0.3034080999999986,8192
193,37.0,193,500,0.3042981999999981,8192
194,37.0,194,500,0.30504849999999806,8192
195,37.0,195,500,0.30577889999999996,8192
196,35.0,196,500,0.30651229999999785,8192
197,33.0,197,500,0.30726869999999806,8192
198,31.0,198,500,0.30801440000000113,8192
199,33.0,199,500,0.3084264999999995,8192
200,32.0,200,500,0.30881259999999955,8192
201,32.0,201,500,0.3093232999999991,8192
202,34.0,202,500,0.309740399999999,8192
203,36.0,203,500,0.311021199999999,8192
204,34.0,204,500,0.3116589999999988,8192
205,34.0,205,500,0.31230649999999827,8192
206,34.0,206,500,0.31293679999999924,8192
207,34.0,207,500,0.3135551999999997,8192
208,34.0,208,500,0.3141967000000001,8192
209,34.0,209,500,0.3148143999999995,8192
210,36.0,210,500,0.3156976,8192
211,38.0,211,500,0.31613300000000066,8192
212,38.0,212,500,0.3165122999999994,8192
213,38.0,213,500,0.31703999999999866,8192
214,40.0,214,500,0.31798539999999775,8192
215,38.0,215,500,0.31870620000000116,8192
216,38.0,216,500,0.3194990000000004,8192
217,38.0,217,500,0.3202785999999982,8192
218,38.0,218,500,0.32105239999999924,8192
219,40.0,219,500,0.3218443999999998,8192
220,40.0,220,500,0.32256579999999957,8192
221,40.0,221,500,0.3231541,8192
222,40.0,222,500,0.3235488000000011,8192
223,40.0,223,500,0.3240508999999996,8192
224,38.0,224,500,0.32466949999999883,8192
225,36.0,225,500,0.3253167999999995,8192
226,36.0,226,500,0.32603149999999914,8192
227,36.0,227,500,0.3271248,8192
228,36.0,228,500,0.3277165999999987,8192
229,36.0,229,500,0.3284659000000012,8192
230,36.0,230,500,0.3290383999999982,8192
231,36.0,231,500,0.32944810000000047,8192
232,34.0,232,500,0.3298597000000001,8192
233,32.0,233,500,0.33024959999999837,8192
234,30.0,234,500,0.3306389999999979,8192
235,32.0,235,500,0.3312172999999987,8192
236,30.0,236,500,0.331827999999998,8192
237,30.0,237,500,0.33221789999999984,8192
238,30.0,238,500,0.33260079999999803,8192
239,32.0,239,500,0.33315879999999964,8192
240,32.0,240,500,0.33377120000000104,8192
241,30.0,241,500,0.33416219999999797,8192
242,30.0,242,500,0.3345444999999998,8192
243,30.0,243,500,0.33495339999999985,8192
244,30.0,244,500,0.33552819999999883,8192
245,30.0,245,500,0.33580209999999866,8192
246,28.0,246,500,0.3363788999999997,8192
247,28.0,247,500,0.33689449999999965,8192
248,26.0,248,500,0.3375135,8192
249,26.0,249,500,0.3379267000000006,8192
250,24.0,250,500,0.3383168000000012,8192
251,24.0,251,500,0.3387059000000008,8192
252,22.0,252,500,0.339390599999998,8192
253,24.0,253,500,0.34010259999999803,8192
254,24.0,254,500,0.3405136999999989,8192
255,22.0,255,500,0.3409534000000001,8192
256,22.0,256,500,0.3413503999999996,8192
257,22.0,257,500,0.35834059999999823,8192
258,22.0,258,500,0.3588950000000004,8192
259,24.0,259,500,0.3593451999999999,8192
260,26.0,260,500,0.3599767999999983,8192
261,26.0,261,500,0.3606353999999996,8192
262,24.0,262,500,0.36111999999999966,8192
263,24.0,263,500,0.36151419999999845,8192
264,24.0,264,500,0.3619754999999998,8192
265,24.0,265,500,0.3623662000000003,8192
266,24.0,266,500,0.36277579999999787,8192
267,24.0,267,500,0.36316400000000115,8192
268,22.0,268,500,0.3635464999999982,8192
269,20.0,269,500,0.3639580000000002,8192
270,20.0,270,500,0.36435570000000084,8192
271,22.0,271,500,0.364778900000001,8192
272,24.0,272,500,0.36516650000000084,8192
273,24.0,273,500,0.3655463999999995,8192
274,24.0,274,500,0.36596139999999977,8192
275,24.0,275,500,0.3663509999999981,8192
276,26.0,276,500,0.3668270999999983,8192
277,26.0,277,500,0.3674514999999978,8192
278,28.0,278,500,0.36820750000000046,8192
279,30.0,279,500,0.3687657999999985,8192
280,32.0,280,500,0.3691537999999994,8192
281,34.0,281,500,0.3695360000000001,8192
282,34.0,282,500,0.37031929999999846,8192
283,36.0,283,500,0.37085030000000074,8192
284,36.0,284,500,0.37123249999999786,8192
285,36.0,285,500,0.37145479999999864,8192
286,38.0,286,500,0.3718813999999995,8192
287,36.0,287,500,0.37227009999999794,8192
288,36.0,288,500,0.3726546000000006,8192
289,36.0,289,500,0.3730468000000009,8192
290,38.0,290,500,0.37342929999999797,8192
291,36.0,291,500,0.373953199999999,8192
292,36.0,292,500,0.3745964999999991,8192
293,36.0,293,500,0.3750283000000003,8192
294,36.0,294,500,0.37541829999999976,8192
295,38.0,295,500,0.3760985000000012,8192
296,36.0,296,500,0.37695270000000036,8192
297,36.0,297,500,0.37783079999999813,8192
298,38.0,298,500,0.37866409999999817,8192
299,38.0,299,500,0.3794827999999981,8192
300,38.0,300,500,0.38030339999999896,8192
301,36.0,301,500,0.3811396000000009,8192
302,38.0,302,500,0.3819787000000012,8192
303,38.0,303,500,0.3827993999999997,8192
304,38.0,304,500,0.3836170999999986,8192
305,40.0,305,500,0.3844424999999987,8192
306,41.0,306,500,0.3852864999999994,8192
307,39.0,307,500,0.3861181000000009,8192
308,39.0,308,500,0.3869916999999994,8192
309,41.0,309,500,0.38783420000000035,8192
310,41.0,310,500,0.388652399999998,8192
311,43.0,311,500,0.3894757999999996,8192
312,43.0,312,500,0.39029490000000067,8192
313,41.0,313,500,0.3911207999999995,8192
314,41.0,314,500,0.3921241999999978,8192
315,43.0,315,500,0.3930112000000001,8192
316,43.0,316,500,0.3946392999999979,8192
317,43.0,317,500,0.3956470000000003,8192
318,41.0,318,500,0.3966737000000009,8192
319,41.0,319,500,0.39752809999999883,8192
320,41.0,320,500,0.398362800000001,8192
321,39.0,321,500,0.3992223999999993,8192
322,37.0,322,500,0.4002549000000002,8192
323,35.0,323,500,0.40120179999999905,8192
324,37.0,324,500,0.4020448999999999,8192
325,35.0,325,500,0.40292639999999835,8192
326,33.0,326,500,0.4039298000000002,8192
327,33.0,327,500,0.40498609999999857,8192
328,35.0,328,500,0.4058592999999995,8192
329,35.0,329,500,0.4067058999999986,8192
330,35.0,330,500,0.4075455000000012,8192
331,33.0,331,500,0.40847309999999837,8192
332,33.0,332,500,0.4093713000000001,8192
333,33.0,333,500,0.41068329999999875,8192
334,33.0,334,500,0.4115991000000001,8192
335,31.0,335,500,0.41247909999999877,8192
336,31.0,336,500,0.4133408999999979,8192
337,31.0,337,500,0.414276000000001,8192
338,31.0,338,500,0.4151738999999992,8192
339,31.0,339,500,0.41610319999999845,8192
340,31.0,340,500,0.41702060000000074,8192
341,31.0,341,500,0.4179604999999995,8192
342,29.0,342,500,0.4188387999999996,8192
343,29.0,343,500,0.41972630000000066,8192
344,27.0,344,500,0.4206196999999996,8192
345,27.0,345,500,0.4214741000000011,8192
346,29.0,346,500,0.42249610000000004,8192
347,29.0,347,500,0.42334239999999923,8192
348,29.0,348,500,0.4241822000000006,8192
349,29.0,349,500,0.42521529999999785,8192
350,29.0,350,500,0.4259707999999982,8192
351,29.0,351,500,0.42671109999999857,8192
352,29.0,352,500,0.427707299999998,8192
353,29.0,353,500,0.4287056000000007,8192
354,29.0,354,500,0.42968019999999996,8192
355,31.0,355,500,0.4306561999999978,8192
356,33.0,356,500,0.431602299999998,8192
357,31.0,357,500,0.43254579999999976,8192
358,31.0,358,500,0.43353229999999954,8192
359,32.0,359,500,0.43448689999999957,8192
360,30.0,360,500,0.435447700000001,8192
361,30.0,361,500,0.43645580000000095,8192
362,30.0,362,500,0.4370265999999994,8192
363,30.0,363,500,0.43758069999999805,8192
364,32.0,364,500,0.43859660000000034,8192
365,32.0,365,500,0.4396470000000008,8192
366,32.0,366,500,0.440494300000001,8192
367,30.0,367,500,0.4413324999999979,8192
368,28.0,368,500,0.4421685999999987,8192
369,28.0,369,500,0.4430176999999986,8192
370,28.0,370,500,0.4443930999999992,8192
371,28.0,371,500,0.4456680999999989,8192
372,30.0,372,500,0.4467776000000008,8192
373,30.0,373,500,0.44781039999999805,8192
374,30.0,374,500,0.4488306999999985,8192
375,30.0,375,500,0.44982359999999844,8192
376,28.0,376,500,0.45085089999999894,8192
377,26.0,377,500,0.45182789999999784,8192
378,24.0,378,500,0.45280130000000085,8192
379,24.0,379,500,0.4540141999999996,8192
380,22.0,380,500,0.45638250000000014,8192
381,22.0,381,500,0.458185499999999,8192
382,22.0,382,500,0.4594032999999982,8192
383,22.0,383,500,0.4608106999999997,8192
384,23.0,384,500,0.46158579999999816,8192
385,25.0,385,500,0.46200329999999923,8192
386,27.0,386,500,0.46239130000000017,8192
387,29.0,387,500,0.46303620000000123,8192
388,27.0,388,500,0.4639439999999979,8192
389,29.0,389,500,0.4649979999999978,8192
390,29.0,390,500,0.46583989999999886,8192
391,29.0,391,500,0.4665885999999979,8192
392,29.0,392,500,0.4669959999999982,8192
393,31.0,393,500,0.46738560000000007,8192
394,33.0,394,500,0.4687537000000006,8192
395,33.0,395,500,0.46966229999999953,8192
396,33.0,396,500,0.4700825999999978,8192
397,35.0,397,500,0.4706483000000006,8192
398,33.0,398,500,0.47192719999999966,8192
399,33.0,399,500,0.47255679999999955,8192
400,33.0,400,500,0.473598599999999,8192
401,33.0,401,500,0.4746199000000004,8192
402,33.0,402,500,0.47529300000000063,8192
403,35.0,403,500,0.47603189999999884,8192
404,35.0,404,500,0.47727979999999803,8192
405,35.0,405,500,0.47835930000000104,8192
406,37.0,406,500,0.4789108999999989,8192
407,37.0,407,500,0.4797715999999994,8192
408,37.0,408,500,0.48067259999999834,8192
409,35.0,409,500,0.4815587999999984,8192
410,33.0,410,500,0.48236220000000074,8192
411,33.0,411,500,0.48342440000000053,8192
412,33.0,412,500,0.48477139999999963,8192
413,33.0,413,500,0.48543550000000124,8192
414,33.0,414,500,0.48676869999999894,8192
415,33.0,415,500,0.48737939999999824,8192
416,33.0,416,500,0.4882774000000012,8192
417,33.0,417,500,0.4891988999999981,8192
418,33.0,418,500,0.49010979999999904,8192
419,31.0,419,500,0.49053909999999945,8192
420,31.0,420,500,0.4909503999999991,8192
421,32.0,421,500,0.491188300000001,8192
422,34.0,422,500,0.4919766999999986,8192
423,36.0,423,500,0.4932206000000008,8192
424,36.0,424,500,0.4948237999999989,8192
425,36.0,425,500,0.4958582000000007,8192
426,34.0,426,500,0.49647369999999924,8192
427,32.0,427,500,0.4968876999999985,8192
428,32.0,428,500,0.4972949,8192
429,32.0,429,500,0.4978595999999982,8192
430,30.0,430,500,0.498489799999998,8192
431,30.0,431,500,0.49960180000000065,8192
432,30.0,432,500,0.5007443000000009,8192
433,30.0,433,500,0.5020299000000001,8192
434,28.0,434,500,0.5032956000000013,8192
435,28.0,435,500,0.5037833999999997,8192
436,28.0,436,500,0.5041867999999994,8192
437,28.0,437,500,0.5049488999999987,8192
438,30.0,438,500,0.505802199999998,8192
439,32.0,439,500,0.5066422999999993,8192
440,30.0,440,500,0.5074815000000008,8192
441,32.0,441,500,0.5083254000000004,8192
442,34.0,442,500,0.5088563999999991,8192
443,36.0,443,500,0.5092590999999977,8192
444,34.0,444,500,0.5104143000000008,8192
445,32.0,445,500,0.5116033000000009,8192
446,32.0,446,500,0.5127553999999996,8192
447,32.0,447,500,0.5139682999999984,8192
448,32.0,448,500,0.5150034000000012,8192
449,32.0,449,500,0.5160945999999988,8192
450,34.0,450,500,0.5172978999999991,8192
451,36.0,451,500,0.5181924000000002,8192
452,36.0,452,500,0.5193534,8192
453,34.0,453,500,0.5204008000000009,8192
454,34.0,454,500,0.5215998999999982,8192
455,36.0,455,500,0.5228166999999999,8192
456,35.0,456,500,0.5238538000000013,8192
457,33.0,457,500,0.5249412000000007,8192
458,35.0,458,500,0.5259815000000003,8192
459,35.0,459,500,0.527235300000001,8192
460,35.0,460,500,0.5277734999999986,8192
461,37.0,461,500,0.5282270000000011,8192
462,35.0,462,500,0.528757800000001,8192
463,33.0,463,500,0.5292126999999986,8192
464,35.0,464,500,0.5296713000000004,8192
465,35.0,465,500,0.530103099999998,8192
466,35.0,466,500,0.5307971999999985,8192
467,35.0,467,500,0.531461199999999,8192
468,35.0,468,500,0.5319123999999995,8192
469,33.0,469,500,0.5325877000000006,8192
470,33.0,470,500,0.5336910999999986,8192
471,33.0,471,500,0.5348845000000004,8192
472,33.0,472,500,0.5360951000000007,8192
473,33.0,473,500,0.5366487999999983,8192
474,33.0,474,500,0.5370905999999991,8192
475,33.0,475,500,0.5378128999999987,8192
476,33.0,476,500,0.5386877999999982,8192
477,33.0,477,500,0.5394041999999999,8192
478,33.0,478,500,0.5405821999999993,8192
479,33.0,479,500,0.5417585000000003,8192
480,33.0,480,500,0.5429436999999986,8192
481,31.0,481,500,0.5442709000000008,8192
482,29.0,482,500,0.545373699999999,8192
483,31.0,483,500,0.546463499999998,8192
484,31.0,484,500,0.547101399999999,8192
485,29.0,485,500,0.5475563000000001,8192
486,27.0,486,500,0.5479725000000002,8192
487,27.0,487,500,0.5488040999999981,8192
488,29.0,488,500,0.5497803999999995,8192
489,29.0,489,500,0.5508439000000003,8192
490,29.0,490,500,0.5513237000000011,8192
491,29.0,491,500,0.5515734999999999,8192
492,31.0,492,500,0.5519843000000009,8192
493,31.0,493,500,0.5524506999999979,8192
494,33.0,494,500,0.5528744999999979,8192
495,33.0,495,500,0.5533128999999981,8192
496,33.0,496,500,0.5537276999999996,8192
497,34.0,497,500,0.5539760999999999,8192
498,32.0,498,500,0.5545733999999989,8192
499,32.0,499,500,0.5552770000000002,8192
500,32.0,500,500,0.5557093999999978,8192
501,34.0,501,500,0.5559563999999995,8192
502,34.0,502,500,0.556421499999999,8192
503,32.0,503,500,0.5568464999999989,8192
504,32.0,504,500,0.5574498000000006,8192
505,34.0,505,500,0.5577222999999982,8192
506,34.0,506,500,0.5581217000000009,8192
507,34.0,507,500,0.5584212999999991,8192
508,36.0,508,500,0.5588422999999985,8192
509,36.0,509,500,0.5594241999999987,8192
510,36.0,510,500,0.560121800000001,8192
511,36.0,511,500,0.5608283000000007,8192
512,36.0,512,500,0.5613056000000007,8192
513,38.0,513,500,0.5861729000000011,8192
514,36.0,514,500,0.5873685000000002,8192
515,34.0,515,500,0.5884788999999984,8192
516,34.0,516,500,0.5896131000000011,8192
517,34.0,517,500,0.5908598999999981,8192
518,34.0,518,500,0.5914840999999988,8192
519,32.0,519,500,0.5922918999999993,8192
520,32.0,520,500,0.593611199999998,8192
521,34.0,521,500,0.5948352999999997,8192
522,36.0,522,500,0.5959697000000013,8192
523,38.0,523,500,0.5970510999999981,8192
524,36.0,524,500,0.5982926000000006,8192
525,36.0,525,500,0.5994618000000003,8192
526,36.0,526,500,0.6008323000000004,8192
527,36.0,527,500,0.601844400000001,8192
528,36.0,528,500,0.6030157999999979,8192
529,36.0,529,500,0.603804199999999,8192
530,36.0,530,500,0.6043911999999985,8192
531,38.0,531,500,0.6054375000000007,8192
532,40.0,532,500,0.6065177999999989,8192
533,40.0,533,500,0.6075993000000004,8192
534,40.0,534,500,0.608815100000001,8192
535,38.0,535,500,0.6106532999999992,8192
536,40.0,536,500,0.6118158999999999,8192
537,40.0,537,500,0.6127833000000003,8192
538,38.0,538,500,0.6140024000000004,8192
539,38.0,539,500,0.6152194999999985,8192
540,38.0,540,500,0.6163822000000003,8192
541,40.0,541,500,0.6170769000000007,8192
542,38.0,542,500,0.6181833999999995,8192
543,38.0,543,500,0.6193132999999982,8192
544,40.0,544,500,0.6199838,8192
545,38.0,545,500,0.621099000000001,8192
546,38.0,546,500,0.6222323000000003,8192
547,38.0,547,500,0.6234286999999981,8192
548,38.0,548,500,0.6246951999999979,8192
549,37.0,549,500,0.6258954999999986,8192
550,38.0,550,500,0.6272564999999979,8192
551,38.0,551,500,0.6283865999999989,8192
552,38.0,552,500,0.6294365999999982,8192
553,38.0,553,500,0.6300950999999984,8192
554,38.0,554,500,0.6312260999999992,8192
555,40.0,555,500,0.6323410000000003,8192
556,42.0,556,500,0.6334990999999981,8192
557,42.0,557,500,0.6347640999999982,8192
558,40.0,558,500,0.6358990999999996,8192
559,40.0,559,500,0.6370038999999998,8192
560,40.0,560,500,0.6377544999999998,8192
561,40.0,561,500,0.6389630000000004,8192
562,40.0,562,500,0.6401307999999979,8192
563,40.0,563,500,0.64133,8192
564,40.0,564,500,0.6425462999999993,8192
565,42.0,565,500,0.644624499999999,8192
566,42.0,566,500,0.645896999999998,8192
567,42.0,567,500,0.6471188000000012,8192
568,42.0,568,500,0.647831,8192
569,40.0,569,500,0.6490164000000007,8192
570,40.0,570,500,0.6501893999999986,8192
571,40.0,571,500,0.650802800000001,8192
572,39.0,572,500,0.6518832000000003,8192
573,39.0,573,500,0.6530187999999981,8192
574,39.0,574,500,0.6537545999999992,8192
575,39.0,575,500,0.6544659999999993,8192
576,41.0,576,500,0.6556198999999978,8192
577,41.0,577,500,0.6566945000000004,8192
578,41.0,578,500,0.6581641999999981,8192
579,41.0,579,500,0.6593656999999986,8192
580,41.0,580,500,0.6606868999999982,8192
581,41.0,581,500,0.661697199999999,8192
582,41.0,582,500,0.6626832,8192
583,43.0,583,500,0.6636439000000003,8192
584,43.0,584,500,0.6646406999999996,8192
585,43.0,585,500,0.6659992999999993,8192
586,45.0,586,500,0.6677751000000001,8192
587,45.0,587,500,0.6692684,8192
588,45.0,588,500,0.6706630999999987,8192
589,47.0,589,500,0.671979799999999,8192
590,47.0,590,500,0.6732699000000011,8192
591,47.0,591,500,0.6738378000000012,8192
592,47.0,592,500,0.6747325000000011,8192
593,47.0,593,500,0.6756439999999984,8192
594,47.0,594,500,0.6761866000000012,8192
595,47.0,595,500,0.6773914000000012,8192
596,47.0,596,500,0.677966399999999,8192
597,47.0,597,500,0.6791646,8192
598,47.0,598,500,0.6798721000000008,8192
599,47.0,599,500,0.6805622000000007,8192
600,45.0,600,500,0.6812444999999983,8192
601,45.0,601,500,0.682391599999999,8192
602,45.0,602,500,0.6835409000000006,8192
603,45.0,603,500,0.6842447999999983,8192
604,45.0,604,500,0.6852952999999999,8192
605,45.0,605,500,0.685853599999998,8192
606,45.0,606,500,0.6863743999999983,8192
607,45.0,607,500,0.6868929000000001,8192
608,43.0,608,500,0.6877642999999978,8192
609,43.0,609,500,0.6886477999999983,8192
610,43.0,610,500,0.6894181999999986,8192
611,42.0,611,500,0.6906265999999981,8192
612,42.0,612,500,0.6918004999999994,8192
613,42.0,613,500,0.6929605999999993,8192
614,42.0,614,500,0.6945408999999998,8192
615,44.0,615,500,0.6953360999999987,8192
616,44.0,616,500,0.6964912000000005,8192
617,44.0,617,500,0.6973868999999979,8192
618,44.0,618,500,0.6986126999999982,8192
619,44.0,619,500,0.6998104000000005,8192
620,44.0,620,500,0.700956399999999,8192
621,44.0,621,500,0.7017121999999993,8192
622,44.0,622,500,0.7024542999999994,8192
623,44.0,623,500,0.7032530000000001,8192
624,44.0,624,500,0.7042719999999996,8192
625,44.0,625,500,0.7049424000000002,8192
626,44.0,626,500,0.7060849000000005,8192
627,44.0,627,500,0.7072341999999985,8192
628,44.0,628,500,0.7079519000000012,8192
629,44.0,629,500,0.7085906999999985,8192
630,44.0,630,500,0.7096508999999998,8192
631,44.0,631,500,0.711109699999998,8192
632,46.0,632,500,0.7120099999999994,8192
633,46.0,633,500,0.7129611000000011,8192
634,46.0,634,500,0.7139920000000011,8192
635,46.0,635,500,0.7146135999999998,8192
636,46.0,636,500,0.7151671999999998,8192
637,44.0,637,500,0.7160316000000009,8192
