,Fitness,Iteration,Restarts,Time,current_restart,max_iters
438,84.0,438,10,0.3740637,0,16384
439,84.0,439,10,0.3746364,0,16384
440,84.0,440,10,0.3751958,0,16384
441,84.0,441,10,0.3757282,0,16384
442,84.0,442,10,0.3762999,0,16384
443,84.0,443,10,0.3770348,0,16384
444,84.0,444,10,0.3779091,0,16384
445,84.0,445,10,0.3786687,0,16384
446,84.0,446,10,0.3794553,0,16384
447,84.0,447,10,0.3826427,0,16384
448,84.0,448,10,0.3834529,0,16384
449,84.0,449,10,0.3841564,0,16384
450,84.0,450,10,0.3848073,0,16384
451,84.0,451,10,0.385455,0,16384
452,84.0,452,10,0.3861306,0,16384
453,84.0,453,10,0.3867454,0,16384
454,84.0,454,10,0.3872731,0,16384
455,84.0,455,10,0.38783460000000003,0,16384
456,84.0,456,10,0.3886185,0,16384
457,84.0,457,10,0.3893505,0,16384
458,84.0,458,10,0.389867,0,16384
459,84.0,459,10,0.3906064,0,16384
460,84.0,460,10,0.3911407,0,16384
461,84.0,461,10,0.3916913,0,16384
462,84.0,462,10,0.3922337,0,16384
463,84.0,463,10,0.3931338,0,16384
464,84.0,464,10,0.3938566,0,16384
465,84.0,465,10,0.3946084,0,16384
466,84.0,466,10,0.3951604,0,16384
467,84.0,467,10,0.3957791,0,16384
468,84.0,468,10,0.3962801,0,16384
469,84.0,469,10,0.3976793,0,16384
470,84.0,470,10,0.3988733,0,16384
471,84.0,471,10,0.3997506,0,16384
472,84.0,472,10,0.4005868,0,16384
473,84.0,473,10,0.4014161,0,16384
474,84.0,474,10,0.4022298,0,16384
475,84.0,475,10,0.4027959,0,16384
476,84.0,476,10,0.404358,0,16384
477,84.0,477,10,0.4052017,0,16384
478,84.0,478,10,0.4060266,0,16384
479,84.0,479,10,0.4066619,0,16384
480,84.0,480,10,0.4071628,0,16384
481,84.0,481,10,0.407847,0,16384
482,84.0,482,10,0.4084433,0,16384
483,84.0,483,10,0.4090181,0,16384
484,84.0,484,10,0.4096348,0,16384
485,84.0,485,10,0.4101612,0,16384
486,84.0,486,10,0.4108772,0,16384
487,84.0,487,10,0.4117288,0,16384
488,84.0,488,10,0.4125613,0,16384
489,84.0,489,10,0.4137158,0,16384
490,84.0,490,10,0.4144885,0,16384
491,84.0,491,10,0.4150506,0,16384
492,84.0,492,10,0.415655,0,16384
493,84.0,493,10,0.4161621,0,16384
494,84.0,494,10,0.4166857,0,16384
495,84.0,495,10,0.4172824,0,16384
496,84.0,496,10,0.4178415,0,16384
497,84.0,497,10,0.4184251,0,16384
498,84.0,498,10,0.4189747,0,16384
499,84.0,499,10,0.4198266,0,16384
500,84.0,500,10,0.4204694,0,16384
501,84.0,501,10,0.4210036,0,16384
502,84.0,502,10,0.4216838,0,16384
503,84.0,503,10,0.4222642,0,16384
504,84.0,504,10,0.4230396,0,16384
505,84.0,505,10,0.4240348,0,16384
506,84.0,506,10,0.4248208,0,16384
507,84.0,507,10,0.42564420000000003,0,16384
508,84.0,508,10,0.4265018,0,16384
509,84.0,509,10,0.4272819,0,16384
510,84.0,510,10,0.4280802,0,16384
511,84.0,511,10,0.4295864,0,16384
512,84.0,512,10,0.4317187,0,16384
513,84.0,513,10,0.4596547,0,16384
514,84.0,514,10,0.4602032,0,16384
515,84.0,515,10,0.4607429,0,16384
516,84.0,516,10,0.4677273,0,16384
517,84.0,517,10,0.4683271,0,16384
518,84.0,518,10,0.4689162,0,16384
519,84.0,519,10,0.4696248,0,16384
520,84.0,520,10,0.4701711,0,16384
521,84.0,521,10,0.4706658,0,16384
522,84.0,522,10,0.4711632,0,16384
523,84.0,523,10,0.4716575,0,16384
524,84.0,524,10,0.4721552,0,16384
525,84.0,525,10,0.4726655,0,16384
526,84.0,526,10,0.4731664,0,16384
527,84.0,527,10,0.4736639,0,16384
528,84.0,528,10,0.4741723,0,16384
529,84.0,529,10,0.4746785,0,16384
530,84.0,530,10,0.4751975,0,16384
531,84.0,531,10,0.4756834,0,16384
532,84.0,532,10,0.4761804,0,16384
533,84.0,533,10,0.4766886,0,16384
534,84.0,534,10,0.4772153,0,16384
535,84.0,535,10,0.4777134,0,16384
536,84.0,536,10,0.47823910000000003,0,16384
537,84.0,537,10,0.4789468,0,16384
538,84.0,538,10,0.4794515,0,16384
539,84.0,539,10,0.4802889,0,16384
540,84.0,540,10,0.4818711,0,16384
541,84.0,541,10,0.4827043,0,16384
542,84.0,542,10,0.4833967,0,16384
543,84.0,543,10,0.48921180000000003,0,16384
544,84.0,544,10,0.4902149,0,16384
545,84.0,545,10,0.4914699,0,16384
546,84.0,546,10,0.4920486,0,16384
547,84.0,547,10,0.4925892,0,16384
548,84.0,548,10,0.4930998,0,16384
549,84.0,549,10,0.493592,0,16384
550,84.0,550,10,0.4941284,0,16384
551,84.0,551,10,0.4946464,0,16384
552,84.0,552,10,0.4951586,0,16384
553,84.0,553,10,0.4956639,0,16384
554,84.0,554,10,0.496297,0,16384
555,84.0,555,10,0.4993728,0,16384
556,84.0,556,10,0.5000600999999999,0,16384
557,84.0,557,10,0.5007244,0,16384
558,84.0,558,10,0.5014059,0,16384
559,84.0,559,10,0.5024280999999999,0,16384
560,84.0,560,10,0.5034325,0,16384
561,84.0,561,10,0.5040771,0,16384
562,84.0,562,10,0.5047290999999999,0,16384
563,84.0,563,10,0.5054175,0,16384
564,84.0,564,10,0.5060397999999999,0,16384
565,84.0,565,10,0.5066408,0,16384
566,84.0,566,10,0.5073605999999999,0,16384
567,84.0,567,10,0.5079463,0,16384
568,84.0,568,10,0.5097868999999999,0,16384
569,84.0,569,10,0.5129041,0,16384
570,84.0,570,10,0.5148343,0,16384
571,84.0,571,10,0.5159220999999999,0,16384
572,84.0,572,10,0.5169357,0,16384
573,84.0,573,10,0.5181671,0,16384
574,84.0,574,10,0.5192728,0,16384
575,84.0,575,10,0.5200480999999999,0,16384
576,84.0,576,10,0.5206025999999999,0,16384
577,84.0,577,10,0.5212235999999999,0,16384
578,84.0,578,10,0.5217995999999999,0,16384
579,84.0,579,10,0.5224013999999999,0,16384
580,84.0,580,10,0.5232129,0,16384
581,84.0,581,10,0.5238830999999999,0,16384
582,84.0,582,10,0.5246314,0,16384
583,84.0,583,10,0.5252443,0,16384
584,84.0,584,10,0.5258550999999999,0,16384
585,84.0,585,10,0.5267265999999999,0,16384
586,84.0,586,10,0.5273964999999999,0,16384
587,84.0,587,10,0.527991,0,16384
588,84.0,588,10,0.5285289,0,16384
589,84.0,589,10,0.5295004,0,16384
590,84.0,590,10,0.5318506,0,16384
591,84.0,591,10,0.532442,0,16384
592,84.0,592,10,0.533045,0,16384
593,84.0,593,10,0.533611,0,16384
594,84.0,594,10,0.5343566999999999,0,16384
595,84.0,595,10,0.5354519,0,16384
596,84.0,596,10,0.5362766999999999,0,16384
597,84.0,597,10,0.537002,0,16384
598,84.0,598,10,0.5375943,0,16384
599,84.0,599,10,0.5381743,0,16384
600,84.0,600,10,0.5388189999999999,0,16384
601,84.0,601,10,0.5394376,0,16384
602,84.0,602,10,0.5399946,0,16384
603,84.0,603,10,0.5404985999999999,0,16384
604,84.0,604,10,0.5410972999999999,0,16384
605,84.0,605,10,0.5416375,0,16384
606,84.0,606,10,0.5421701,0,16384
607,84.0,607,10,0.5426861999999999,0,16384
608,84.0,608,10,0.5435220999999999,0,16384
609,84.0,609,10,0.544516,0,16384
610,84.0,610,10,0.5454089999999999,0,16384
611,84.0,611,10,0.5462786,0,16384
612,84.0,612,10,0.5583872999999999,0,16384
613,84.0,613,10,0.5592773999999999,0,16384
614,84.0,614,10,0.5599784999999999,0,16384
